id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,result,GreaterThanHalf
536,0,1,1,1,1,1,1,1,1,1,1,y
537,0,1,1,1,0,1,1,1,1,0,1,y
538,1,1,1,1,1,0,1,1,1,1,1,y
539,0,0,0,0,0,0,0,0,0,0,0,n
540,0,0,0,0,0,0,0,0,0,0,0,n
541,0,0,0,1,0,0,0,1,0,1,1,n
542,1,0,0,0,0,0,1,0,0,1,0,n
543,1,0,1,1,0,0,0,0,0,0,1,n
544,1,0,1,0,0,0,1,1,0,0,1,n
545,1,1,0,1,0,1,1,0,0,1,0,y
546,1,0,1,1,1,1,0,1,1,1,0,y
547,1,1,0,0,0,1,1,0,0,1,0,n
548,1,1,1,1,1,1,1,1,1,0,1,y
549,0,0,0,0,0,0,0,1,0,0,0,n
550,1,0,1,0,0,0,0,0,1,1,0,n
551,1,0,1,0,1,1,1,1,0,1,0,y
552,1,1,1,1,1,0,1,1,1,0,1,y
553,1,0,0,0,1,1,0,1,0,0,0,n
554,0,0,0,1,0,1,1,1,1,0,0,n
555,1,1,1,1,1,1,1,1,1,1,1,y
556,0,0,0,0,1,0,0,0,1,1,1,n
557,0,0,0,0,1,0,0,0,1,0,0,n
558,1,0,0,0,0,1,1,0,1,0,0,n
559,0,0,0,0,0,0,0,1,0,0,0,n
560,1,1,1,1,1,1,1,1,1,1,1,y
561,0,0,0,0,1,1,1,0,1,1,1,n
562,1,1,0,1,0,1,1,0,0,0,0,n
563,1,1,1,1,1,1,1,1,1,1,1,y
564,0,1,0,1,0,1,0,0,0,0,1,n
565,1,1,1,1,1,1,1,1,1,1,0,y
566,0,1,1,0,0,0,0,0,0,1,0,n
567,1,1,1,1,1,1,0,0,1,1,1,y
568,1,1,1,1,1,0,1,1,1,1,1,y
569,0,0,0,0,0,0,0,0,1,0,0,n
570,0,1,1,1,1,1,0,1,1,1,1,y
571,1,1,1,1,1,1,1,1,1,1,1,y
572,1,1,1,1,0,1,0,1,1,1,0,y
573,1,0,0,0,1,0,1,0,0,0,0,n
574,0,0,0,0,0,0,0,1,1,0,0,n
575,1,1,1,1,1,1,1,1,1,1,0,y
576,0,0,0,0,0,0,0,0,0,0,0,n
577,0,1,0,1,1,0,0,1,1,0,1,n
578,1,1,1,1,1,1,1,0,0,0,0,y
579,1,1,1,1,1,1,1,0,0,1,1,y
580,0,0,0,1,0,1,1,0,0,1,1,n
581,0,0,0,0,0,0,0,0,0,0,0,n
582,1,1,1,1,1,1,1,1,1,1,1,y
583,1,0,1,1,0,0,0,1,1,0,0,n
584,1,1,0,1,0,1,1,0,1,0,1,y
585,1,1,1,1,1,1,1,1,1,1,1,y
586,0,0,0,0,0,0,0,0,0,1,0,n
587,0,0,1,1,1,0,1,1,1,1,1,y
588,0,0,1,0,0,0,1,1,1,0,1,n
589,1,0,0,0,1,1,0,1,1,1,1,y
590,0,1,1,0,0,0,1,0,1,0,1,n
591,1,0,0,0,0,1,0,0,0,0,0,n
592,0,0,0,0,0,0,0,0,0,1,0,n
593,0,1,0,0,0,0,1,0,1,0,0,n
594,0,0,0,0,1,0,0,1,0,0,0,n
595,1,1,1,1,1,1,1,1,1,0,1,y
596,0,1,0,0,0,0,0,0,0,0,0,n
597,1,0,0,0,0,1,1,0,1,1,1,n
598,1,1,1,1,1,1,1,1,0,1,1,y
599,0,0,0,0,0,0,0,0,0,0,0,n
600,1,1,0,1,0,1,0,1,1,1,1,y
601,1,1,0,1,1,1,0,1,1,0,1,y
602,0,0,0,0,0,0,0,0,0,0,1,n
603,1,1,0,1,1,1,1,1,0,1,1,y
604,1,0,1,1,0,1,1,0,0,0,1,n
605,1,0,1,1,0,1,1,0,1,1,1,y
606,0,0,0,0,0,0,0,0,0,0,0,n
607,1,1,1,0,1,1,1,0,1,1,0,y
608,1,1,0,1,0,0,0,0,0,0,1,n
609,1,0,1,0,1,1,1,0,0,1,1,y
610,0,0,0,0,0,0,0,1,1,1,0,n
611,0,0,1,0,0,0,1,1,0,1,0,n
612,1,0,0,1,0,0,0,0,0,1,0,n
613,0,0,0,0,0,0,1,0,0,0,0,n
614,0,1,0,0,0,0,1,0,0,0,0,n
615,0,0,1,0,0,0,0,0,0,0,0,n
616,1,0,1,1,0,0,1,1,0,0,0,n
617,1,1,1,1,0,1,0,1,0,1,1,y
618,0,1,1,1,0,0,1,0,0,1,0,n
619,0,1,0,0,0,0,1,1,0,0,0,n
620,1,0,1,1,0,0,0,1,1,0,0,n
621,0,0,0,0,1,0,0,0,0,0,0,n
622,1,1,1,1,1,1,1,1,1,1,1,y
623,1,1,1,1,1,1,1,1,1,1,1,y
624,1,1,1,1,0,1,1,1,1,1,1,y
625,1,0,1,0,1,0,1,1,0,1,0,y
626,1,1,1,0,1,1,1,0,1,0,1,y
627,1,1,1,1,1,1,1,1,1,1,1,y
628,1,1,0,1,0,1,0,1,1,0,0,y
629,1,1,0,1,0,1,1,0,1,1,1,y
630,1,1,1,1,1,1,0,1,0,0,1,y
631,1,1,1,1,1,0,0,1,1,1,1,y
632,0,0,0,0,0,0,0,0,0,0,1,n
633,1,1,1,0,1,1,1,1,1,1,1,y
634,1,1,1,1,1,0,1,1,1,1,1,y
635,1,1,0,0,1,1,0,0,0,1,1,n
636,1,0,0,1,1,1,1,1,1,1,1,y
637,1,1,1,0,1,1,1,1,1,0,1,y
638,1,1,1,0,1,1,1,1,1,1,1,y
639,0,0,0,0,0,0,0,0,0,0,1,n
640,1,1,0,1,0,0,1,1,0,1,0,y
641,0,0,0,0,0,1,1,1,1,1,0,n
642,0,0,0,0,0,0,0,1,0,0,1,n
643,0,1,1,1,1,1,1,1,1,1,1,y
644,1,1,1,1,1,1,1,1,1,1,1,y
645,1,1,1,1,1,1,1,1,1,1,1,y
646,0,0,1,0,1,0,1,1,1,0,1,n
647,0,1,0,0,1,1,1,1,0,1,1,y
648,0,0,0,0,1,0,1,1,1,1,1,n
649,0,0,0,0,0,0,0,0,1,0,1,n
650,1,0,0,0,0,1,0,0,0,1,1,n
651,0,0,0,0,0,0,0,0,0,0,0,n
652,1,0,0,0,1,1,1,1,1,0,1,y
653,1,0,0,0,0,1,0,0,0,0,0,n
654,1,1,0,0,0,0,0,1,0,1,1,n
655,0,0,0,0,1,1,1,0,1,1,0,n
656,1,0,1,1,1,0,1,0,1,0,0,y
657,0,0,0,1,0,0,0,0,0,0,0,n
658,0,1,1,0,0,1,0,0,0,0,0,n
659,0,0,1,0,0,0,0,0,0,0,0,n
660,1,0,1,1,1,1,0,0,0,0,1,n
661,1,1,1,0,1,1,1,1,1,1,1,y
662,1,1,0,0,0,1,0,0,0,0,0,n
663,0,0,1,0,0,0,0,0,0,0,0,n
664,0,0,0,0,0,0,0,0,0,0,1,n
665,1,1,1,1,1,0,1,1,1,0,1,y
666,1,1,1,1,1,1,1,0,1,1,1,y
667,1,1,1,1,1,0,1,1,1,1,1,y
668,1,1,1,1,1,1,1,1,1,0,1,y
669,0,0,0,1,0,0,0,1,0,0,0,n
670,0,1,0,1,1,1,0,0,1,1,1,y
671,1,1,1,0,1,0,0,1,1,1,1,y
672,0,0,0,0,0,0,0,0,0,1,0,n
673,0,1,0,1,0,1,0,0,0,0,0,n
674,1,1,1,1,1,1,1,1,1,1,1,y
675,1,1,1,1,1,1,1,1,1,0,1,y
676,0,0,0,0,0,0,0,0,0,0,0,n
677,0,1,0,0,0,1,1,1,0,0,0,n
678,0,0,0,1,0,0,0,1,0,1,0,n
679,1,1,1,1,1,1,1,1,1,1,1,y
680,1,1,1,1,0,1,1,1,1,1,1,y
681,0,1,0,0,0,0,0,0,0,0,0,n
682,1,1,1,1,0,1,1,1,1,1,1,y
683,1,1,0,1,1,0,1,1,1,0,1,y
684,0,0,0,0,0,0,0,0,0,0,0,n
685,0,0,1,1,0,0,1,0,0,1,0,n
686,1,1,1,1,1,1,1,1,0,1,0,y
687,0,0,1,0,1,0,0,0,1,0,0,n
688,0,0,0,0,0,0,0,0,0,0,0,n
689,1,0,0,0,0,0,0,0,1,0,0,n
690,0,0,0,0,0,0,0,0,0,0,0,n
691,0,0,0,1,0,0,1,0,0,1,1,n
692,0,0,0,0,1,1,1,1,1,0,1,n
693,1,1,1,1,1,1,1,1,1,1,1,y
694,1,1,1,1,0,1,0,1,1,0,1,y
695,1,1,1,1,1,1,1,1,1,1,0,y
696,0,0,0,0,1,0,1,0,0,0,0,n
697,1,0,0,0,1,0,1,1,0,0,0,n
698,0,0,0,1,0,0,0,0,0,0,0,n
699,1,0,0,1,0,0,0,1,1,0,0,n
700,1,0,1,1,0,0,0,1,0,0,0,n
701,0,0,1,0,0,1,1,1,0,1,1,n
702,1,1,1,1,1,1,1,0,1,1,1,y
703,0,0,0,1,0,1,1,0,0,1,0,n
704,1,0,0,1,1,1,0,1,1,1,1,y
705,0,1,0,1,0,1,1,0,0,1,0,n
706,1,1,1,1,1,1,1,1,0,1,1,y
707,1,1,1,1,1,1,1,1,1,1,1,y
708,0,0,0,0,0,0,0,0,0,0,0,n
709,1,1,0,0,1,1,1,0,1,0,0,y
710,0,0,0,0,0,1,0,0,0,0,0,n
711,1,1,1,1,1,1,1,1,1,1,1,y
712,1,1,1,0,0,1,0,1,0,0,0,n
713,0,0,1,0,0,1,0,0,0,0,1,n
714,1,1,1,1,0,1,1,1,1,1,1,y
715,0,1,0,1,0,1,0,0,0,1,1,n
716,0,1,1,1,1,1,0,1,1,1,0,y
717,1,1,1,0,1,1,1,0,1,1,1,y
718,1,1,1,0,1,1,0,1,1,1,0,y
719,1,1,1,0,0,1,1,0,1,1,0,y
720,1,1,1,1,1,1,1,1,1,1,1,y
721,0,0,0,0,0,0,0,0,0,0,0,n
722,0,0,1,0,0,0,1,0,0,0,1,n
723,1,1,1,1,1,1,1,1,1,1,0,y
724,0,0,0,0,0,1,1,0,0,0,1,n
725,0,1,1,1,1,1,1,0,1,1,1,y
726,1,0,1,1,0,0,1,0,1,1,0,y
727,0,0,1,0,1,1,0,0,1,0,0,n
728,1,1,1,1,0,1,1,1,1,1,1,y
729,1,1,0,1,0,1,1,0,1,1,1,y
730,1,1,1,1,1,0,0,1,1,1,1,y
731,1,0,0,0,0,0,1,0,0,0,0,n
732,1,1,1,1,1,0,1,1,1,1,1,y
733,1,1,1,1,1,1,1,0,0,1,1,y
734,0,1,1,1,1,1,1,1,1,1,1,y
735,1,1,0,1,1,1,1,1,1,1,1,y
736,0,0,0,0,1,1,0,0,0,0,0,n
737,0,0,0,0,0,0,0,0,0,0,0,n
738,1,0,1,1,1,1,1,0,1,1,1,y
739,1,1,0,0,1,1,0,1,1,0,1,y
740,0,0,0,0,0,0,0,0,0,0,0,n
741,0,0,1,0,0,0,0,0,0,1,0,n
742,0,0,0,1,0,0,1,1,0,1,1,n
743,1,1,1,0,1,0,0,0,1,0,0,n
744,0,1,0,1,1,0,0,1,0,0,1,n
745,1,0,0,1,0,1,1,1,1,1,1,y
746,0,1,1,0,1,0,1,1,1,1,1,y
747,0,0,0,1,0,0,0,1,0,0,0,n
748,1,0,0,1,0,0,1,1,1,1,1,y
749,0,0,0,0,1,1,0,0,0,0,0,n
750,0,1,0,1,0,0,1,1,1,0,0,n
751,1,1,0,0,0,0,0,1,0,0,0,n
752,1,1,1,1,1,1,1,1,1,1,0,y
753,0,0,1,0,0,0,0,0,1,1,1,n
754,1,1,1,1,1,1,0,0,1,0,1,y
755,1,1,1,1,1,1,1,1,1,1,0,y
756,0,0,0,0,0,0,0,0,0,0,0,n
757,1,0,1,0,1,0,0,0,1,1,1,n
758,0,0,0,1,1,0,0,0,0,0,0,n
759,0,0,0,0,0,0,0,0,0,0,0,n
760,0,0,1,0,0,0,0,0,1,0,0,n
761,0,0,1,0,0,1,1,0,0,0,1,n
762,0,1,1,0,0,0,1,0,1,0,0,n
763,1,1,1,1,1,1,1,1,1,1,1,y
764,1,1,1,1,0,1,1,1,0,1,0,y
765,1,1,0,1,1,1,1,1,1,1,1,y
766,0,0,0,1,0,0,0,1,1,0,0,n
767,0,0,0,0,0,0,0,0,0,0,0,n
768,0,0,0,1,1,0,0,1,0,0,1,n
769,1,0,1,1,1,1,1,1,0,0,1,y
770,1,1,1,0,1,1,1,1,1,1,1,y
771,1,1,1,1,1,1,1,1,1,0,1,y
772,1,0,0,1,1,0,0,0,0,0,0,n
773,0,0,0,0,0,1,0,1,0,0,0,n
774,0,0,0,1,0,0,0,0,0,0,1,n
775,1,0,1,1,1,1,1,1,0,1,1,y
776,0,0,0,0,1,0,0,0,0,1,1,n
777,1,1,1,1,1,1,1,1,1,1,1,y
778,0,0,0,0,0,0,0,0,0,0,0,n
779,1,1,0,0,1,0,1,1,0,0,1,n
780,0,0,0,0,0,0,0,0,0,0,0,n
781,0,0,0,0,0,0,0,0,0,0,0,n
782,1,1,1,1,1,1,1,1,1,1,1,y
783,0,0,0,1,1,1,0,1,0,1,0,n
784,1,1,1,1,1,0,1,0,0,1,1,y
785,1,1,0,1,0,0,0,0,0,0,1,n
786,1,1,1,1,1,1,1,1,1,1,1,y
787,1,0,1,0,0,0,1,1,0,0,0,n
788,1,1,1,1,1,1,1,1,1,1,0,y
789,1,0,0,0,0,0,1,1,0,1,1,n
790,0,1,1,1,0,0,1,1,1,0,1,y
791,1,1,1,1,1,1,1,0,1,0,1,y
792,0,1,0,1,0,0,0,0,0,0,0,n
793,0,0,0,0,0,0,0,0,0,0,0,n
794,0,0,0,0,0,0,0,0,1,0,1,n
795,1,1,1,1,1,1,1,1,1,1,1,y
796,0,0,0,0,0,0,0,1,0,0,0,n
797,0,0,1,0,0,1,0,1,0,0,1,n
798,1,1,1,1,1,1,1,1,1,1,1,y
799,0,0,0,0,0,0,0,1,0,1,0,n
800,1,1,1,1,1,1,1,1,1,1,1,y
801,0,0,0,0,0,1,1,1,0,1,0,n
802,0,0,0,0,0,0,0,0,0,1,1,n
803,0,0,0,0,0,0,0,0,0,0,0,n
804,0,1,1,0,0,1,0,1,1,0,0,n
805,0,0,0,0,0,0,0,0,1,0,0,n
806,1,1,1,1,1,1,1,1,1,1,1,y
807,0,0,0,0,0,0,0,0,0,0,0,n
808,1,1,1,1,1,0,1,1,1,1,0,y
809,0,1,0,1,1,1,1,0,0,0,1,n
810,0,0,0,0,1,0,0,0,0,0,0,n
811,0,1,1,0,1,0,0,0,0,0,0,n
812,1,1,1,1,1,1,1,1,1,1,1,y
813,0,0,0,0,1,1,0,1,0,1,1,n
814,1,1,1,0,1,1,1,0,0,0,0,y
815,1,1,1,1,1,1,0,1,0,1,1,y
816,0,0,0,1,0,1,0,1,0,0,1,n
817,1,1,1,1,1,1,1,0,1,0,0,y
818,0,1,1,0,0,1,1,1,1,1,1,y
819,1,1,1,1,0,1,0,1,0,0,0,y
820,1,1,1,1,1,1,1,1,1,1,1,y
821,1,1,0,0,0,0,1,1,1,1,0,y
822,0,0,0,0,0,0,0,0,0,0,0,n
823,0,0,0,0,0,0,0,0,0,0,0,n
824,0,0,0,0,0,0,0,0,0,0,0,n
825,0,0,0,0,0,0,0,0,1,0,0,n
826,1,1,1,1,1,1,1,1,1,1,1,y
827,1,1,1,0,1,1,0,1,0,1,1,y
828,1,1,0,0,1,0,0,0,1,0,1,n
829,1,1,1,1,0,1,1,1,0,1,0,y
830,1,1,1,1,1,0,1,0,1,1,1,y
831,0,0,0,0,1,0,0,0,0,1,0,n
832,1,1,1,1,0,1,0,1,0,0,1,y
833,0,0,0,0,0,0,0,0,0,0,0,n
834,1,1,1,1,1,1,1,1,1,1,1,y
835,1,1,0,1,0,1,0,0,0,0,0,n
836,0,0,0,0,0,0,1,1,1,0,1,n
837,1,0,0,1,0,0,0,1,0,1,0,n
838,0,0,1,0,0,0,0,0,0,1,1,n
839,0,0,1,1,1,1,1,0,0,0,1,n
840,1,0,0,0,0,0,0,0,0,0,1,n
841,0,0,0,0,1,0,0,0,1,1,0,n
842,0,0,0,0,0,0,0,0,1,0,1,n
843,1,0,0,0,0,0,0,1,0,0,0,n
844,0,0,1,1,0,0,0,1,1,0,1,n
845,0,1,0,0,0,0,0,0,0,1,0,n
846,0,1,0,1,0,0,0,0,0,1,1,n
847,1,1,1,1,1,1,1,0,1,1,1,y
848,0,0,1,1,0,1,0,0,1,0,1,n
849,1,1,1,1,1,1,1,1,1,1,1,y
850,1,1,1,0,0,1,0,1,0,0,0,n
851,0,1,1,1,1,1,1,0,0,0,0,y
852,1,0,1,0,1,1,1,1,1,1,1,y
853,0,1,0,0,1,1,1,1,1,0,1,y
854,1,1,1,1,1,0,1,1,1,1,1,y
855,1,1,1,1,1,1,1,1,0,1,1,y
856,1,1,1,1,1,1,1,1,1,1,1,y
857,0,0,0,0,1,0,0,0,0,0,0,n
858,0,0,0,1,0,0,0,0,1,0,0,n
859,0,1,1,1,1,1,1,0,1,1,1,y
860,1,1,1,0,0,0,0,1,0,0,0,n
861,1,0,0,1,0,0,0,0,0,0,0,n
862,0,0,1,1,0,1,0,0,1,0,0,n
863,1,1,1,1,1,1,1,1,1,1,1,y
864,1,1,1,0,1,1,1,1,1,1,1,y
865,0,0,0,0,0,1,0,0,0,0,0,n
866,0,0,0,0,0,0,0,1,0,0,0,n
867,1,1,1,1,1,1,1,0,1,1,1,y
868,1,0,1,1,1,0,0,0,0,1,0,n
869,1,1,0,1,0,0,1,1,1,1,1,y
870,0,1,0,0,0,0,0,0,0,1,1,n
871,0,1,0,0,1,0,0,1,0,1,1,n
872,0,0,0,1,0,0,0,0,0,1,1,n
873,0,1,0,0,0,0,0,0,0,0,0,n
874,0,1,0,0,1,1,1,1,0,0,0,n
875,1,1,1,1,1,1,0,1,1,1,0,y
876,1,0,0,0,0,0,1,1,0,0,1,n
877,0,1,0,1,0,1,0,0,0,0,0,n
878,0,0,0,0,0,0,0,0,0,0,0,n
879,1,0,0,0,0,1,0,0,1,0,0,n
880,1,1,1,1,0,1,1,1,0,0,1,y
881,1,1,1,1,1,0,1,1,1,0,0,y
882,1,1,0,1,0,0,1,0,1,0,1,n
883,0,0,0,0,0,0,0,0,0,0,0,n
884,0,0,0,1,0,0,1,1,1,1,0,n
885,1,1,0,1,0,1,0,0,1,1,1,y
886,0,0,0,0,0,0,0,0,0,0,0,n
887,0,1,1,1,1,1,0,1,0,1,1,y
888,0,1,0,0,0,1,1,1,0,1,1,n
889,1,1,1,1,1,1,1,1,1,1,0,y
890,0,0,1,0,0,0,0,0,0,0,1,n
891,1,1,1,0,0,1,1,0,1,1,0,y
892,1,0,0,0,0,0,0,0,0,0,1,n
893,1,0,0,0,1,0,0,0,0,0,0,n
894,1,1,1,0,0,1,1,1,1,1,1,y
895,0,0,1,1,1,1,1,0,1,1,1,y
896,1,0,0,0,0,0,1,1,0,0,1,n
897,1,0,1,0,0,0,0,0,0,1,1,n
898,1,0,1,1,1,0,1,1,1,0,1,y
899,1,1,1,1,1,0,1,0,1,0,0,y
900,0,1,1,1,0,0,1,1,1,1,0,y
901,1,0,0,0,1,1,0,1,0,0,0,n
902,0,1,1,1,0,0,0,0,0,0,0,n
903,1,1,1,1,1,1,1,1,1,1,1,y
904,1,1,1,1,1,0,1,1,0,1,1,y
905,1,1,0,0,1,0,0,1,0,1,0,n
906,0,0,0,0,0,0,0,0,0,0,1,n
907,0,1,1,1,1,1,1,1,0,0,1,y
908,1,1,1,0,1,0,0,1,0,1,1,y
909,0,1,0,0,1,1,0,1,1,1,0,y
910,0,0,0,0,0,0,0,0,0,0,0,n
911,1,0,1,1,1,0,1,1,1,1,0,y
912,1,0,1,1,1,1,0,0,0,1,0,y
913,1,1,0,1,1,0,1,1,1,1,1,y
914,1,0,0,0,1,0,0,0,1,0,1,n
915,1,1,0,0,1,0,1,1,0,0,0,n
916,1,1,1,1,1,1,1,1,1,1,1,y
917,1,0,1,0,0,1,1,1,0,0,1,n
918,1,1,1,1,1,1,1,0,1,1,0,y
919,1,1,1,0,1,1,1,1,1,1,1,y
920,0,0,1,0,0,0,1,0,1,0,0,n
921,1,1,1,1,1,1,1,1,1,1,1,y
922,0,0,0,1,1,0,1,0,1,1,0,n
923,0,1,1,0,1,1,0,0,1,1,0,y
924,1,1,0,1,0,0,0,1,0,1,0,n
925,1,1,1,1,1,1,1,1,1,1,1,y
926,1,1,1,0,1,1,1,0,1,1,0,y
927,0,0,1,1,0,0,1,0,1,1,0,n
928,1,0,1,0,1,1,1,0,1,1,1,y
929,0,1,0,0,0,0,0,0,0,0,0,n
930,0,1,0,1,1,1,1,1,0,0,1,y
931,0,1,1,1,0,1,0,0,0,0,1,n
932,1,1,1,1,1,1,1,1,1,1,1,y
933,0,0,1,0,0,0,1,0,0,0,0,n
934,0,0,0,0,0,1,0,0,0,0,0,n
935,1,0,0,0,0,0,0,1,0,0,0,n
936,1,1,0,1,1,1,1,1,1,0,0,y
937,0,1,1,1,1,0,1,1,1,0,1,y
938,1,0,1,0,0,1,1,1,1,1,1,y
939,1,1,1,1,1,1,1,1,1,1,1,y
940,1,1,1,1,1,1,1,1,1,1,1,y
941,1,1,1,1,1,1,1,1,1,1,1,y
942,0,0,0,0,0,0,0,0,0,0,0,n
943,1,0,0,0,0,0,0,1,1,0,1,n
944,1,0,1,0,1,0,1,0,0,1,1,n
945,0,0,0,1,0,0,0,0,0,0,0,n
946,1,1,1,1,1,1,0,1,1,1,1,y
947,0,1,0,0,0,0,0,1,0,0,0,n
948,0,0,0,0,0,0,0,0,1,0,0,n
949,1,0,0,0,1,1,0,1,0,1,0,n
950,0,0,1,0,0,0,0,1,0,0,0,n
951,0,0,0,0,0,0,0,0,1,0,0,n
952,1,1,1,1,1,0,0,1,1,1,1,y
953,0,1,0,0,0,0,0,0,0,0,0,n
954,0,0,0,0,0,0,0,0,0,0,0,n
955,1,1,1,1,0,1,1,0,1,1,1,y
956,1,1,0,1,1,1,0,1,1,0,1,y
957,1,1,1,0,1,1,1,1,1,0,0,y
958,0,0,0,0,0,0,0,0,0,0,0,n
959,0,0,0,0,0,0,0,1,0,0,0,n
960,0,1,1,1,0,0,1,1,1,0,1,y
961,0,0,1,0,1,1,1,1,1,0,1,y
962,0,0,1,0,0,0,1,1,0,0,0,n
963,0,1,1,1,1,1,1,1,1,1,1,y
964,0,1,1,0,1,1,0,1,1,1,1,y
965,0,0,1,0,0,0,0,0,0,0,0,n
966,0,0,0,1,1,0,0,1,1,0,0,n
967,0,1,1,1,1,1,1,1,1,0,0,y
968,0,1,0,0,1,1,0,0,0,0,0,n
969,0,0,0,0,0,0,0,0,0,0,0,n
970,1,0,1,1,0,1,0,1,1,1,0,y
971,1,0,0,1,1,1,0,1,0,1,0,y
972,0,0,0,0,0,0,0,0,1,0,1,n
973,1,1,0,0,0,0,0,1,1,0,0,n
974,1,1,0,1,1,1,0,0,1,1,1,y
975,1,0,1,0,0,0,1,1,1,0,1,n
976,0,1,0,0,0,0,0,0,0,0,0,n
977,0,0,0,0,0,1,0,0,1,0,0,n
978,0,1,1,0,1,0,0,1,1,1,1,y
979,0,0,0,0,0,0,0,0,0,0,0,n
980,1,0,1,1,1,1,1,1,1,1,1,y
981,1,0,1,1,1,1,1,0,0,1,0,y
982,0,0,0,0,0,0,0,0,1,0,0,n
983,1,1,1,0,1,1,0,1,0,0,1,y
984,0,1,1,1,1,1,0,0,1,0,0,y
985,0,1,0,1,0,0,1,0,0,0,0,n
986,1,0,1,1,0,0,1,1,0,1,0,y
987,0,0,0,0,1,1,0,0,0,0,0,n
988,1,0,1,0,1,1,1,0,1,1,0,y
989,0,0,0,0,1,0,0,0,0,0,0,n
990,0,0,0,0,0,0,0,0,0,0,0,n
991,0,1,1,0,0,1,0,1,0,0,1,n
992,1,1,0,0,0,0,0,1,0,1,0,n
993,0,1,0,0,0,0,1,0,0,1,0,n
994,1,1,1,1,1,0,1,1,0,1,1,y
995,0,0,0,0,0,0,0,0,0,0,1,n
996,0,0,0,0,0,0,0,0,0,0,0,n
997,1,1,0,0,0,1,1,1,0,1,0,y
998,0,0,1,0,0,0,0,1,1,0,1,n
999,0,0,0,0,0,0,1,1,0,0,0,n
1000,1,1,1,1,1,1,1,1,0,0,0,y
1001,0,1,1,0,1,1,1,0,0,1,1,y
1002,1,0,1,1,0,1,1,0,0,1,1,y
1003,0,0,1,1,0,1,1,1,1,1,0,y
1004,0,0,0,0,0,0,0,0,0,0,1,n
1005,0,0,0,0,0,0,0,0,0,0,0,n
1006,1,1,1,1,1,1,0,1,1,1,1,y
1007,0,0,0,0,0,0,0,0,0,0,1,n
1008,1,1,1,1,1,1,0,0,0,0,0,y
1009,0,1,0,0,0,1,0,0,1,0,0,n
1010,0,0,0,0,1,1,0,1,1,1,0,n
1011,0,0,0,0,0,0,0,0,0,0,1,n
1012,0,0,0,0,0,0,0,0,0,0,0,n
1013,1,0,1,1,0,1,0,0,1,0,1,n
1014,0,1,0,0,1,0,1,0,0,0,1,n
1015,1,0,1,1,1,1,1,1,1,1,1,y
1016,1,1,0,1,1,1,1,1,0,1,1,y
1017,1,0,1,0,0,0,0,0,0,0,0,n
1018,1,1,1,1,1,1,1,1,1,0,0,y
1019,1,1,1,1,1,1,0,1,0,0,0,y
1020,0,0,0,0,0,0,0,0,0,0,0,n
1021,0,1,0,0,0,0,0,0,1,0,0,n
1022,1,1,1,1,1,1,1,1,1,1,1,y
1023,1,1,1,0,1,1,1,1,0,0,0,y
1024,1,1,1,1,1,0,1,1,1,1,0,y
1025,1,1,1,1,1,1,1,1,1,1,1,y
1026,1,1,1,1,1,0,1,0,1,0,1,y
1027,0,0,0,0,0,1,0,1,0,0,0,n
1028,0,0,0,0,0,0,0,0,0,0,0,n
1029,1,1,1,1,1,0,1,0,0,1,1,y
1030,1,1,0,0,0,0,1,0,0,1,0,n
1031,0,1,1,1,1,0,1,0,1,0,1,y
1032,1,1,1,1,1,1,1,1,1,1,1,y
1033,0,0,1,0,0,0,0,0,1,0,0,n
1034,1,1,1,1,1,1,0,1,0,1,0,y
1035,1,0,0,0,0,0,0,1,0,0,0,n
1036,1,1,1,1,1,0,1,1,0,1,1,y
1037,0,0,1,0,0,0,1,0,0,0,0,n
1038,1,1,0,0,0,0,0,0,0,0,0,n
1039,0,0,0,0,0,0,1,0,0,0,0,n
1040,0,0,0,0,0,0,0,0,0,0,0,n
1041,0,1,1,0,0,0,0,0,0,1,0,n
1042,0,0,0,0,0,0,0,0,0,0,0,n
1043,0,0,1,0,1,1,0,1,1,0,0,n
1044,1,0,1,0,1,1,0,1,1,1,1,y
1045,0,0,0,0,0,0,0,0,0,0,1,n
1046,0,0,0,0,0,0,0,0,0,0,0,n
1047,1,1,1,1,1,1,0,1,1,1,1,y
1048,1,1,1,1,1,1,1,1,1,1,1,y
1049,0,1,1,0,0,1,0,1,1,0,0,n
1050,0,0,0,0,1,0,1,0,0,0,0,n
1051,0,0,1,0,0,0,1,0,0,0,0,n
1052,1,1,0,1,1,1,1,1,0,0,1,y
1053,1,0,1,0,1,1,1,1,0,1,1,y
1054,1,0,0,1,0,0,0,0,0,0,0,n
1055,0,1,0,0,1,0,0,1,0,0,0,n
1056,1,0,1,1,1,1,0,0,1,1,1,y
1057,1,1,1,1,1,1,1,1,1,1,1,y
1058,1,0,1,0,1,1,1,0,1,1,0,y
1059,1,1,1,1,0,1,1,0,1,1,0,y
1060,0,0,1,0,0,0,1,0,0,1,0,n
1061,0,1,0,1,0,1,0,0,0,1,1,n
1062,1,1,1,1,1,1,0,1,1,1,1,y
1063,0,1,1,0,1,0,1,1,1,0,1,y
1064,0,0,0,0,0,0,0,0,0,0,0,n
1065,1,0,1,0,1,1,0,0,0,1,0,n
1066,0,0,1,0,1,1,0,0,1,0,0,n
1067,0,1,0,1,0,0,0,0,1,0,0,n
1068,0,0,1,0,0,1,0,1,0,0,0,n
1069,0,0,1,0,0,0,0,0,0,0,0,n
